day,time,demand,clearing price (CNY/MWh)
2022-04-08,9:30,13611.42,-80.0
2022-04-08,9:45,13529.87,-80.0
2022-04-08,10:00,13458.75,-80.0
2022-04-08,10:15,13553.64,-80.0
2022-04-08,10:30,13425.75,-80.0
2022-04-08,10:45,13468.41,-80.0
2022-04-08,11:00,13521.19,-80.0
2022-04-08,11:15,13759.67,-80.0
2022-04-08,11:30,13247.68,-80.0
2022-04-08,11:45,13150.93,-80.0
2022-04-08,12:00,13175.29,-80.0
2022-04-08,12:15,13087.59,-80.0
2022-04-08,12:30,13366.84,-80.0
2022-04-08,12:45,13504.72,-80.0
2022-04-08,13:00,13658.85,-80.0
2022-04-08,13:15,14198.8,-80.0
2022-04-08,13:30,14404.47,-80.0
2022-04-08,13:45,14201.94,-80.0
2022-04-08,14:00,14393.09,-80.0
2022-04-08,14:15,14471.63,-80.0
2022-04-08,14:30,14344.61,-80.0
2022-04-08,14:45,15049.17,-80.0
2022-04-08,15:00,15182.7,-80.0
2022-04-08,15:15,15123.5,-54.75
2022-04-08,15:30,15571.32,-54.75
2022-04-08,15:45,15608.39,-54.75
2022-04-08,16:00,15892.68,-54.75
2022-04-09,8:15,16307.9,-31.1
2022-04-09,8:30,14882.87,-31.1
2022-04-09,8:45,13934.94,-31.1
2022-04-09,9:00,13530.29,-31.1
2022-04-09,9:15,13422.36,-80.0
2022-04-09,9:30,13713.84,-80.0
2022-04-09,9:45,13792.54,-80.0
2022-04-09,10:00,13542.37,-80.0
2022-04-09,10:15,13749.05,-80.0
2022-04-09,10:30,13800.09,-80.0
2022-04-09,10:45,13790.87,-80.0
2022-04-09,11:00,14258.27,-80.0
2022-04-09,11:15,14182.34,-80.0
2022-04-09,11:30,14096.05,-80.0
2022-04-09,11:45,14794.62,-80.0
2022-04-09,12:00,14136.97,-80.0
2022-04-09,12:15,13657.42,-80.0
2022-04-09,12:30,13346.11,-80.0
2022-04-09,12:45,13480.03,-80.0
2022-04-09,13:00,14680.61,-80.0
2022-04-09,13:15,14853.19,-80.0
2022-04-09,13:30,15163.01,-80.0
2022-04-09,13:45,15191.29,-80.0
2022-04-09,14:00,14783.29,-80.0
2022-04-09,14:15,15572.11,-80.0
2022-04-09,14:30,15277.09,-80.0
2022-04-09,14:45,15571.97,-80.0
2022-04-09,15:00,15701.76,-80.0
2022-04-09,15:15,15510.3,-50.0
2022-04-09,15:30,15867.18,-50.0
2022-04-09,15:45,16052.3,-50.0
2022-04-09,16:00,17049.05,-50.0
2022-04-10,8:15,28984.64,-80.0
2022-04-10,8:30,27818.61,-80.0
2022-04-10,8:45,26794.2,-80.0
2022-04-10,9:00,25720.52,-80.0
2022-04-10,9:15,24237.78,-80.0
2022-04-10,9:30,23642.47,-80.0
2022-04-10,9:45,22797.75,-80.0
2022-04-10,10:00,22296.8,-80.0
2022-04-10,10:15,22018.24,-80.0
2022-04-10,10:30,21626.64,-80.0
2022-04-10,10:45,21819.6,-80.0
2022-04-10,11:00,22798.09,-80.0
2022-04-10,11:15,23592.67,-80.0
2022-04-10,11:30,21552.09,-80.0
2022-04-10,11:45,19567.76,-80.0
2022-04-10,12:00,17752.99,-80.0
2022-04-10,12:15,16683.16,-80.0
2022-04-10,12:30,16174.96,-80.0
2022-04-10,12:45,16085.68,-80.0
2022-04-10,13:00,16354.38,-80.0
2022-04-10,13:15,17311.81,-80.0
2022-04-10,13:30,17148.84,-80.0
2022-04-10,13:45,17449.37,-80.0
2022-04-10,14:00,17890.66,-80.0
2022-04-10,14:15,17661.09,-80.0
2022-04-10,14:30,17898.94,-80.0
2022-04-10,14:45,18204.76,-80.0
2022-04-10,15:00,18377.86,-80.0
2022-04-10,15:15,19871.4,-80.0
2022-04-10,15:30,20966.12,-80.0
2022-04-10,15:45,22313.87,-80.0
2022-04-10,16:00,22865.46,-80.0
2022-04-10,16:15,24098.05,-18.0
2022-04-10,16:30,25044.82,-18.0
2022-04-10,16:45,25868.04,-18.0
2022-04-10,17:00,26931.88,-18.0
2022-04-11,9:15,22182.29,-80.0
2022-04-11,9:30,21495.52,-80.0
2022-04-11,9:45,21609.99,-80.0
2022-04-11,10:00,20747.88,-80.0
2022-04-11,10:15,20681.66,-80.0
2022-04-11,10:30,20952.42,-80.0
2022-04-11,10:45,21306.42,-80.0
2022-04-11,11:00,22775.61,-80.0
2022-04-11,11:15,24633.44,-80.0
2022-04-11,11:30,24207.35,-80.0
2022-04-11,11:45,23966.55,-80.0
2022-04-11,12:00,23376.91,-80.0
2022-04-11,12:15,23386.56,-80.0
2022-04-11,12:30,24007.65,-80.0
2022-04-11,12:45,24713.59,-80.0
2022-04-11,13:00,25534.67,-80.0
2022-04-11,13:15,26989.59,-80.0
2022-04-11,13:30,28275.7,-80.0
2022-04-11,13:45,29475.99,-80.0
2022-04-11,14:00,30140.28,-80.0
2022-04-11,14:15,29907.87,-80.0
2022-04-11,14:30,29445.98,-80.0
2022-04-11,14:45,29039.85,-80.0
2022-04-11,15:00,29464.78,-80.0
2022-04-13,12:15,36389.68,-36.5
2022-04-13,12:30,36057.14,-36.5
2022-04-13,12:45,36567.67,-36.5
2022-04-13,13:00,37467.06,-36.5
2022-04-15,9:15,33918.33,-80.0
2022-04-15,9:30,33439.81,-80.0
2022-04-15,9:45,33066.71,-80.0
2022-04-15,10:00,33369.79,-80.0
2022-04-15,10:15,33140.12,-80.0
2022-04-15,10:30,32996.88,-80.0
2022-04-15,10:45,33125.18,-80.0
2022-04-15,11:00,34266.91,-80.0
2022-04-15,11:15,35618.02,-80.0
2022-04-15,11:30,34454.23,-80.0
2022-04-15,11:45,33752.63,-80.0
2022-04-15,12:00,31322.99,-80.0
2022-04-15,12:15,30529.88,-80.0
2022-04-15,12:30,29644.33,-80.0
2022-04-15,12:45,29670.58,-80.0
2022-04-15,13:00,30276.31,-80.0
2022-04-15,13:15,31576.64,-80.0
2022-04-15,13:30,32106.05,-80.0
2022-04-15,13:45,32414.59,-80.0
2022-04-15,14:00,33316.58,-80.0
2022-04-15,14:15,32766.21,-68.25
2022-04-15,14:30,32904.27,-68.25
2022-04-15,14:45,32970.75,-68.25
2022-04-15,15:00,33334.55,-68.25
2022-04-16,9:15,32546.54,-22.25
2022-04-16,9:30,31963.97,-22.25
2022-04-16,9:45,31189.31,-22.25
2022-04-16,10:00,31176.32,-22.25
2022-04-16,10:15,31008.56,-80.0
2022-04-16,10:30,30644.96,-80.0
2022-04-16,10:45,30162.6,-80.0
2022-04-16,11:00,30704.61,-80.0
2022-04-16,11:15,32013.07,-56.67
2022-04-16,11:30,30918.55,-56.67
2022-04-16,11:45,30326.63,-56.67
2022-04-16,12:00,29427.08,-56.67
2022-04-16,12:15,28683.98,-80.0
2022-04-16,12:30,28356.02,-80.0
2022-04-16,12:45,28153.95,-80.0
2022-04-16,13:00,29628.08,-80.0
2022-04-16,13:15,31401.32,-54.25
2022-04-16,13:30,32308.67,-54.25
2022-04-16,13:45,33112.25,-54.25
2022-04-16,14:00,33629.64,-54.25
2022-04-16,14:15,33065.65,-31.75
2022-04-16,14:30,32540.51,-31.75
2022-04-16,14:45,32428.66,-31.75
2022-04-16,15:00,32865.59,-31.75
2022-04-17,9:15,32170.05,-53.5
2022-04-17,9:30,30512.54,-53.5
2022-04-17,9:45,30127.23,-53.5
2022-04-17,10:00,29374.41,-53.5
2022-04-17,10:15,29204.96,-80.0
2022-04-17,10:30,28615.03,-80.0
2022-04-17,10:45,27861.58,-80.0
2022-04-17,11:00,28167.04,-80.0
2022-04-17,11:15,29267.41,-80.0
2022-04-17,11:30,28128.33,-80.0
2022-04-17,11:45,26878.67,-80.0
2022-04-17,12:00,25382.03,-80.0
2022-04-17,12:15,24305.26,-80.0
2022-04-17,12:30,23239.59,-80.0
2022-04-17,12:45,22819.39,-80.0
2022-04-17,13:00,22046.56,-80.0
2022-04-17,13:15,22426.27,-52.75
2022-04-17,13:30,22267.19,-52.75
2022-04-17,13:45,23054.94,-52.75
2022-04-17,14:00,23397.68,-52.75
2022-04-19,10:15,18518.88,-76.83
2022-04-19,10:30,18926.14,-76.83
2022-04-19,10:45,19420.77,-76.83
2022-04-19,11:00,19652.72,-76.83
2022-04-19,11:15,20743.28,-50.27
2022-04-19,11:30,19843.19,-50.27
2022-04-19,11:45,19410.37,-50.27
2022-04-19,12:00,18328.19,-50.27
2022-04-19,12:15,18705.72,-76.7
2022-04-19,12:30,18816.61,-76.7
2022-04-19,12:45,18844.26,-76.7
2022-04-19,13:00,19165.38,-76.7
2022-04-19,13:15,19340.85,-33.5
2022-04-19,13:30,20296.35,-33.5
2022-04-19,13:45,21116.29,-33.5
2022-04-19,14:00,21318.08,-33.5
2022-04-19,14:15,20825.86,-24.75
2022-04-19,14:30,20681.94,-24.75
2022-04-19,14:45,21095.16,-24.75
2022-04-19,15:00,21948.04,-24.75
2022-04-20,9:15,24297.77,-80.0
2022-04-20,9:30,23291.52,-80.0
2022-04-20,9:45,22784.87,-80.0
2022-04-20,10:00,21948.34,-80.0
2022-04-20,10:15,21583.16,-80.0
2022-04-20,10:30,20992.74,-80.0
2022-04-20,10:45,21370.7,-80.0
2022-04-20,11:00,22340.19,-80.0
2022-04-20,11:15,23188.84,-80.0
2022-04-20,11:30,21810.21,-80.0
2022-04-20,11:45,20861.31,-80.0
2022-04-20,12:00,19592.9,-80.0
2022-04-20,12:15,19996.22,-80.0
2022-04-20,12:30,19703.09,-80.0
2022-04-20,12:45,19977.93,-80.0
2022-04-20,13:00,20571.89,-80.0
2022-04-20,13:15,21768.35,-80.0
2022-04-20,13:30,22542.88,-80.0
2022-04-20,13:45,23691.98,-80.0
2022-04-20,14:00,24732.72,-80.0
2022-04-20,14:15,24850.42,-80.0
2022-04-20,14:30,24756.82,-80.0
2022-04-20,14:45,25193.6,-80.0
2022-04-20,15:00,26320.0,-80.0
2022-04-21,8:15,26198.33,-80.0
2022-04-21,8:30,25298.08,-80.0
2022-04-21,8:45,24207.09,-80.0
2022-04-21,9:00,23107.35,-80.0
2022-04-21,9:15,22374.69,-80.0
2022-04-21,9:30,21730.5,-80.0
2022-04-21,9:45,20986.95,-80.0
2022-04-21,10:00,20744.38,-80.0
2022-04-21,10:15,19699.01,-80.0
2022-04-21,10:30,20021.76,-80.0
2022-04-21,10:45,20214.21,-80.0
2022-04-21,11:00,21139.18,-80.0
2022-04-21,11:15,22748.12,-80.0
2022-04-21,11:30,21223.74,-80.0
2022-04-21,11:45,20123.82,-80.0
2022-04-21,12:00,18487.39,-80.0
2022-04-21,12:15,18604.74,-80.0
2022-04-21,12:30,17854.83,-80.0
2022-04-21,12:45,18041.44,-80.0
2022-04-21,13:00,18154.35,-80.0
2022-04-21,13:15,18688.29,-80.0
2022-04-21,13:30,19128.2,-80.0
2022-04-21,13:45,19130.16,-80.0
2022-04-21,14:00,19427.8,-80.0
2022-04-21,14:15,18622.29,-80.0
2022-04-21,14:30,18360.74,-80.0
2022-04-21,14:45,18326.91,-80.0
2022-04-21,15:00,18826.39,-80.0
2022-04-21,15:15,19952.1,-51.58
2022-04-21,15:30,20693.74,-51.58
2022-04-21,15:45,21667.66,-51.58
2022-04-21,16:00,22636.71,-51.58
2022-04-23,9:15,34147.38,-80.0
2022-04-23,9:30,33443.76,-80.0
2022-04-23,9:45,32877.02,-80.0
2022-04-23,10:00,32402.79,-80.0
2022-04-23,10:15,31747.34,-80.0
2022-04-23,10:30,31709.57,-80.0
2022-04-23,10:45,31993.48,-80.0
2022-04-23,11:00,32427.55,-80.0
2022-04-23,11:15,33611.08,-80.0
2022-04-23,11:30,32557.92,-80.0
2022-04-23,11:45,31319.47,-80.0
2022-04-23,12:00,30200.46,-80.0
2022-04-23,12:15,29733.03,-80.0
2022-04-23,12:30,28879.68,-80.0
2022-04-23,12:45,29527.15,-80.0
2022-04-23,13:00,29322.9,-80.0
2022-04-23,13:15,30855.96,-80.0
2022-04-23,13:30,31377.74,-80.0
2022-04-23,13:45,31988.24,-80.0
2022-04-23,14:00,32578.01,-80.0
2022-04-23,14:15,32777.36,-80.0
2022-04-23,14:30,32258.08,-80.0
2022-04-23,14:45,32723.12,-80.0
2022-04-23,15:00,33890.17,-80.0
2022-04-24,12:15,26116.4,-5.15
2022-04-24,12:30,26481.59,-5.15
2022-04-24,12:45,26800.89,-5.15
2022-04-24,13:00,27276.46,-5.15
2022-04-26,10:15,21283.94,-80.0
2022-04-26,10:30,21765.61,-80.0
2022-04-26,10:45,21556.84,-80.0
2022-04-26,11:00,23157.42,-80.0
2022-04-26,11:15,23975.63,-60.0
2022-04-26,11:30,23352.91,-60.0
2022-04-26,11:45,22997.92,-60.0
2022-04-26,12:00,22220.38,-60.0
2022-04-26,12:15,22100.4,-82.18
2022-04-26,12:30,22261.98,-82.18
2022-04-26,12:45,22242.14,-82.18
2022-04-26,13:00,22358.43,-82.18
2022-04-26,13:15,23323.79,-80.0
2022-04-26,13:30,24166.71,-80.0
2022-04-26,13:45,25015.46,-80.0
2022-04-26,14:00,25944.3,-80.0
2022-04-26,14:15,25438.51,-80.0
2022-04-26,14:30,25952.74,-80.0
2022-04-26,14:45,27026.03,-80.0
2022-04-26,15:00,28339.16,-80.0
2022-04-27,9:15,33730.6,-80.0
2022-04-27,9:30,33281.28,-80.0
2022-04-27,9:45,32611.74,-80.0
2022-04-27,10:00,31958.77,-80.0
2022-04-27,10:15,31581.62,-80.0
2022-04-27,10:30,31044.39,-80.0
2022-04-27,10:45,30781.05,-80.0
2022-04-27,11:00,31302.79,-80.0
2022-04-27,11:15,32490.64,-23.7
2022-04-27,11:30,30887.14,-23.7
2022-04-27,11:45,29896.48,-23.7
2022-04-27,12:00,28455.37,-23.7
2022-04-27,12:15,28103.9,-80.0
2022-04-27,12:30,27820.76,-80.0
2022-04-27,12:45,28131.61,-80.0
2022-04-27,13:00,28143.8,-80.0
2022-05-01,8:15,29163.16,-32.06
2022-05-01,8:30,28435.48,-32.06
2022-05-01,8:45,27511.03,-32.06
2022-05-01,9:00,26837.71,-32.06
2022-05-01,9:15,25907.42,-80.0
2022-05-01,9:30,25586.44,-80.0
2022-05-01,9:45,25184.22,-80.0
2022-05-01,10:00,24908.59,-80.0
2022-05-01,10:15,24360.07,-80.0
2022-05-01,10:30,24795.83,-80.0
2022-05-01,10:45,24931.2,-80.0
2022-05-01,11:00,25541.95,-80.0
2022-05-01,11:15,27179.45,-80.0
2022-05-01,11:30,25994.99,-80.0
2022-05-01,11:45,25510.65,-80.0
2022-05-01,12:00,24293.7,-80.0
2022-05-01,12:15,24375.03,-80.0
2022-05-01,12:30,23908.28,-80.0
2022-05-01,12:45,24284.66,-80.0
2022-05-01,13:00,24444.0,-80.0
2022-05-01,13:15,25521.11,-80.0
2022-05-01,13:30,25927.33,-80.0
2022-05-01,13:45,27196.86,-80.0
2022-05-01,14:00,27633.05,-80.0
2022-05-01,14:15,27640.75,-80.0
2022-05-01,14:30,27929.87,-80.0
2022-05-01,14:45,28797.14,-80.0
2022-05-01,15:00,29617.61,-80.0
2022-05-01,15:15,30922.78,-29.47
2022-05-01,15:30,31751.42,-29.47
2022-05-01,15:45,33162.49,-29.47
2022-05-01,16:00,34126.3,-29.47
2022-05-02,9:15,23415.99,-80.0
2022-05-02,9:30,22430.05,-80.0
2022-05-02,9:45,21576.93,-80.0
2022-05-02,10:00,20657.53,-80.0
2022-05-02,10:15,20274.78,-80.0
2022-05-02,10:30,20003.15,-80.0
2022-05-02,10:45,19502.47,-80.0
2022-05-02,11:00,19530.76,-80.0
2022-05-02,11:15,21025.61,-80.0
2022-05-02,11:30,19439.89,-80.0
2022-05-02,11:45,18823.05,-80.0
2022-05-02,12:00,18589.72,-80.0
2022-05-02,12:15,19067.13,-80.0
2022-05-02,12:30,19466.99,-80.0
2022-05-02,12:45,19538.26,-80.0
2022-05-02,13:00,19683.37,-80.0
2022-05-02,13:15,20337.07,-80.0
2022-05-02,13:30,21005.61,-80.0
2022-05-02,13:45,21267.28,-80.0
2022-05-02,14:00,21625.83,-80.0
2022-05-02,14:15,21313.65,-80.0
2022-05-02,14:30,21862.52,-80.0
2022-05-02,14:45,22753.04,-80.0
2022-05-02,15:00,23703.12,-80.0
2022-05-03,8:15,24207.21,-80.0
2022-05-03,8:30,23521.02,-80.0
2022-05-03,8:45,22378.93,-80.0
2022-05-03,9:00,21879.68,-80.0
2022-05-03,9:15,21603.53,-80.0
2022-05-03,9:30,21130.45,-80.0
2022-05-03,9:45,20873.21,-80.0
2022-05-03,10:00,20372.15,-80.0
2022-05-03,10:15,20372.13,-80.0
2022-05-03,10:30,20848.12,-80.0
2022-05-03,10:45,20587.37,-80.0
2022-05-03,11:00,21210.36,-80.0
2022-05-03,11:15,23167.44,-80.0
2022-05-03,11:30,22870.78,-80.0
2022-05-03,11:45,23080.65,-80.0
2022-05-03,12:00,22301.63,-80.0
2022-05-03,12:15,23347.06,-80.0
2022-05-03,12:30,23367.31,-80.0
2022-05-03,12:45,24929.73,-80.0
2022-05-03,13:00,25946.79,-80.0
2022-05-03,13:15,27364.94,-80.0
2022-05-03,13:30,28340.6,-80.0
2022-05-03,13:45,29066.82,-80.0
2022-05-03,14:00,29552.64,-80.0
2022-05-03,14:15,29259.39,-80.0
2022-05-03,14:30,29914.97,-80.0
2022-05-03,14:45,30225.65,-80.0
2022-05-03,15:00,30687.78,-80.0
2022-05-03,15:15,30807.11,-80.0
2022-05-03,15:30,31183.17,-80.0
2022-05-03,15:45,31944.85,-80.0
2022-05-03,16:00,32122.78,-80.0
2022-05-04,8:15,31851.6,-80.0
2022-05-04,8:30,31097.23,-80.0
2022-05-04,8:45,30022.53,-80.0
2022-05-04,9:00,29236.79,-80.0
2022-05-04,9:15,28215.66,-80.0
2022-05-04,9:30,27352.98,-80.0
2022-05-04,9:45,26942.71,-80.0
2022-05-04,10:00,26101.75,-80.0
2022-05-04,10:15,26700.46,-80.0
2022-05-04,10:30,25598.33,-80.0
2022-05-04,10:45,25100.25,-80.0
2022-05-04,11:00,24424.95,-80.0
2022-05-04,11:15,24143.93,-80.0
2022-05-04,11:30,22913.66,-80.0
2022-05-04,11:45,22238.76,-80.0
2022-05-04,12:00,21510.23,-80.0
2022-05-04,12:15,21979.53,-80.0
2022-05-04,12:30,22123.35,-80.0
2022-05-04,12:45,21877.33,-80.0
2022-05-04,13:00,22084.16,-80.0
2022-05-04,13:15,22304.44,-80.0
2022-05-04,13:30,22550.8,-80.0
2022-05-04,13:45,23374.14,-80.0
2022-05-04,14:00,23572.2,-80.0
2022-05-04,14:15,24992.91,-80.0
2022-05-04,14:30,25465.56,-80.0
2022-05-04,14:45,27157.47,-80.0
2022-05-04,15:00,27851.04,-80.0
2022-05-04,15:15,29337.2,-80.0
2022-05-04,15:30,30758.15,-80.0
2022-05-04,15:45,32025.26,-80.0
2022-05-04,16:00,33452.09,-80.0
2022-05-05,8:15,21326.12,-60.75
2022-05-05,8:30,21037.45,-60.75
2022-05-05,8:45,20831.89,-60.75
2022-05-05,9:00,21083.83,-60.75
2022-05-05,9:15,20913.79,-80.0
2022-05-05,9:30,21011.89,-80.0
2022-05-05,9:45,21162.18,-80.0
2022-05-05,10:00,20772.31,-80.0
2022-05-05,10:15,20774.1,-80.0
2022-05-05,10:30,20670.52,-80.0
2022-05-05,10:45,20795.19,-80.0
2022-05-05,11:00,20788.08,-80.0
2022-05-05,11:15,21172.48,-80.0
2022-05-05,11:30,20731.59,-80.0
2022-05-05,11:45,21184.83,-80.0
2022-05-05,12:00,20725.13,-80.0
2022-05-05,12:15,20513.17,-80.0
2022-05-05,12:30,20694.57,-80.0
2022-05-05,12:45,20307.89,-80.0
2022-05-05,13:00,20721.13,-80.0
2022-05-05,13:15,20745.26,-80.0
2022-05-05,13:30,21056.61,-80.0
2022-05-05,13:45,21328.25,-80.0
2022-05-05,14:00,21591.25,-80.0
2022-05-05,14:15,21462.54,-80.0
2022-05-05,14:30,21744.04,-80.0
2022-05-05,14:45,21901.76,-80.0
2022-05-05,15:00,22122.87,-80.0
2022-05-05,15:15,22873.26,-80.0
2022-05-05,15:30,22990.12,-80.0
2022-05-05,15:45,23515.23,-80.0
2022-05-05,16:00,24021.52,-80.0
2022-05-06,10:15,25733.19,-7.56
2022-05-06,10:30,25976.51,-7.56
2022-05-06,10:45,26212.05,-7.56
2022-05-06,11:00,26738.43,-7.56
2022-05-06,12:15,25593.23,-80.0
2022-05-06,12:30,25532.39,-80.0
2022-05-06,12:45,26214.61,-80.0
2022-05-06,13:00,26617.38,-80.0
2022-05-06,13:15,27778.18,-24.2
2022-05-06,13:30,28251.37,-24.2
2022-05-06,13:45,28909.45,-24.2
2022-05-06,14:00,28793.25,-24.2
2022-05-06,14:15,28568.57,-31.75
2022-05-06,14:30,28620.19,-31.75
2022-05-06,14:45,29408.77,-31.75
2022-05-06,15:00,30659.25,-31.75
2022-05-07,9:15,27405.38,-60.0
2022-05-07,9:30,27211.54,-60.0
2022-05-07,9:45,26657.27,-60.0
2022-05-07,10:00,25913.51,-60.0
2022-05-07,10:15,25733.19,-80.0
2022-05-07,10:30,25976.51,-80.0
2022-05-07,10:45,26212.05,-80.0
2022-05-07,11:00,26738.43,-80.0
2022-05-07,11:15,28172.48,-50.5
2022-05-07,11:30,27716.51,-50.5
2022-05-07,11:45,26793.88,-50.5
2022-05-07,12:00,25751.03,-50.5
2022-05-07,12:15,25593.23,-80.0
2022-05-07,12:30,25532.39,-80.0
2022-05-07,12:45,26214.61,-80.0
2022-05-07,13:00,26617.38,-80.0
2022-05-15,9:15,34790.06,-80.0
2022-05-15,9:30,35175.37,-80.0
2022-05-15,9:45,35154.23,-80.0
2022-05-15,10:00,34981.48,-80.0
2022-05-15,10:15,34984.51,-80.0
2022-05-15,10:30,35268.69,-80.0
2022-05-15,10:45,36071.99,-80.0
2022-05-15,11:00,37029.59,-80.0
2022-05-15,11:15,38333.16,-57.5
2022-05-15,11:30,37286.78,-57.5
2022-05-15,11:45,36545.03,-57.5
2022-05-15,12:00,35440.19,-57.5
2022-05-15,12:15,35466.84,-80.0
2022-05-15,12:30,34513.24,-80.0
2022-05-15,12:45,34557.52,-80.0
2022-05-15,13:00,34497.59,-80.0
2022-05-15,13:15,35446.11,-80.0
2022-05-15,13:30,35635.17,-80.0
2022-05-15,13:45,36114.86,-80.0
2022-05-15,14:00,36077.37,-80.0
2022-05-15,14:15,35527.05,-68.54
2022-05-15,14:30,34842.38,-68.54
2022-05-15,14:45,34699.93,-68.54
2022-05-15,15:00,34848.3,-68.54
2022-05-16,9:15,28761.35,-80.0
2022-05-16,9:30,28781.76,-80.0
2022-05-16,9:45,28173.62,-80.0
2022-05-16,10:00,28217.83,-80.0
2022-05-16,10:15,27875.49,-80.0
2022-05-16,10:30,28419.81,-80.0
2022-05-16,10:45,28512.21,-80.0
2022-05-16,11:00,29502.91,-80.0
2022-05-16,11:15,31049.7,-80.0
2022-05-16,11:30,30159.32,-80.0
2022-05-16,11:45,29326.44,-80.0
2022-05-16,12:00,28256.76,-80.0
2022-05-16,12:15,28241.35,-80.0
2022-05-16,12:30,28204.29,-80.0
2022-05-16,12:45,28679.44,-80.0
2022-05-16,13:00,28890.05,-80.0
2022-05-16,13:15,29720.94,-80.0
2022-05-16,13:30,30057.09,-80.0
2022-05-16,13:45,30865.01,-80.0
2022-05-16,14:00,31163.2,-80.0
2022-05-16,14:15,30168.02,-55.94
2022-05-16,14:30,29959.0,-55.94
2022-05-16,14:45,29797.17,-55.94
2022-05-16,15:00,30072.35,-55.94
2022-05-17,9:15,27901.58,-80.0
2022-05-17,9:30,27148.53,-80.0
2022-05-17,9:45,26859.0,-80.0
2022-05-17,10:00,26482.28,-80.0
2022-05-17,10:15,26692.46,-80.0
2022-05-17,10:30,27395.0,-80.0
2022-05-17,10:45,28157.12,-80.0
2022-05-17,11:00,29395.88,-80.0
2022-05-17,11:15,31222.9,-80.0
2022-05-17,11:30,30760.45,-80.0
2022-05-17,11:45,30314.81,-80.0
2022-05-17,12:00,28963.42,-80.0
2022-05-17,12:15,28617.74,-80.0
2022-05-17,12:30,28392.85,-80.0
2022-05-17,12:45,28152.64,-80.0
2022-05-17,13:00,28323.09,-80.0
2022-05-17,13:15,29517.52,-80.0
2022-05-17,13:30,29123.32,-80.0
2022-05-17,13:45,29341.41,-80.0
2022-05-17,14:00,29157.31,-80.0
2022-05-17,14:15,28455.42,-80.0
2022-05-17,14:30,28154.21,-80.0
2022-05-17,14:45,28335.96,-80.0
2022-05-17,15:00,28504.82,-80.0
2022-05-18,9:15,25713.49,-80.0
2022-05-18,9:30,25066.39,-80.0
2022-05-18,9:45,24569.66,-80.0
2022-05-18,10:00,24247.57,-80.0
2022-05-18,10:15,24059.2,-80.0
2022-05-18,10:30,24198.79,-80.0
2022-05-18,10:45,24915.36,-80.0
2022-05-18,11:00,25848.78,-80.0
2022-05-18,11:15,28452.31,-64.5
2022-05-18,11:30,27761.92,-64.5
2022-05-18,11:45,27680.24,-64.5
2022-05-18,12:00,27001.25,-64.5
2022-05-18,12:15,27083.18,-80.0
2022-05-18,12:30,27053.36,-80.0
2022-05-18,12:45,27900.93,-80.0
2022-05-18,13:00,28115.8,-80.0
2022-05-18,13:15,29452.11,-19.46
2022-05-18,13:30,29543.48,-19.46
2022-05-18,13:45,30506.53,-19.46
2022-05-18,14:00,31394.55,-19.46
2022-05-19,12:15,30342.93,-34.6
2022-05-19,12:30,29924.5,-34.6
2022-05-19,12:45,29966.56,-34.6
2022-05-19,13:00,30355.77,-34.6
2022-05-20,12:15,28430.36,-31.75
2022-05-20,12:30,28024.75,-31.75
2022-05-20,12:45,28572.87,-31.75
2022-05-20,13:00,29148.53,-31.75
2022-05-21,9:15,32600.24,-29.23
2022-05-21,9:30,33092.14,-29.23
2022-05-21,9:45,33487.96,-29.23
2022-05-21,10:00,33323.01,-29.23
2022-05-21,10:15,33031.2,-80.0
2022-05-21,10:30,32854.4,-80.0
2022-05-21,10:45,33417.2,-80.0
2022-05-21,11:00,34245.85,-80.0
2022-05-21,11:15,35370.64,-52.39
2022-05-21,11:30,34075.35,-52.39
2022-05-21,11:45,33268.11,-52.39
2022-05-21,12:00,31550.36,-52.39
2022-05-21,12:15,31113.55,-80.0
2022-05-21,12:30,30614.51,-80.0
2022-05-21,12:45,30795.2,-80.0
2022-05-21,13:00,30826.24,-80.0
2022-05-21,13:15,31471.37,-16.73
2022-05-21,13:30,31792.29,-16.73
2022-05-21,13:45,31941.78,-16.73
2022-05-21,14:00,31114.8,-16.73
2022-05-22,9:15,30528.26,-58.82
2022-05-22,9:30,30092.74,-58.82
2022-05-22,9:45,29591.47,-58.82
2022-05-22,10:00,29583.15,-58.82
2022-05-22,10:15,29833.63,-80.0
2022-05-22,10:30,30260.97,-80.0
2022-05-22,10:45,31103.23,-80.0
2022-05-22,11:00,32792.21,-80.0
2022-05-22,11:15,34632.7,-58.5
2022-05-22,11:30,33521.08,-58.5
2022-05-22,11:45,33506.42,-58.5
2022-05-22,12:00,32794.74,-58.5
2022-05-22,12:15,33186.56,-80.0
2022-05-22,12:30,33911.5,-80.0
2022-05-22,12:45,34293.65,-80.0
2022-05-22,13:00,34796.44,-80.0
2022-05-22,13:15,35862.76,-6.67
2022-05-22,13:30,35836.24,-6.67
2022-05-22,13:45,36342.44,-6.67
2022-05-22,14:00,36445.4,-6.67
2022-05-23,12:15,37529.89,-4.25
2022-05-23,12:30,37937.76,-4.25
2022-05-23,12:45,38915.07,-4.25
2022-05-23,13:00,39212.31,-4.25
2022-05-24,12:15,41561.47,-60.0
2022-05-24,12:30,42187.8,-60.0
2022-05-24,12:45,42459.58,-60.0
2022-05-24,13:00,42613.87,-60.0
2022-05-26,9:15,38480.32,-80.0
2022-05-26,9:30,38423.31,-80.0
